timestamp,location_id,precip_1h,precip_24h,soil_moisture,temperature,elevation,slope,impervious_frac,land_use,flood_event,pred_prob
2025-10-31 23:00,Colombo_01,4.29,84.71,0.21,26.6,7.9,3.5,0.76,Urban,1,0.48405837174417077
2025-11-01 00:00,Colombo_01,0.93,96.87,0.68,31.5,6.5,3.6,0.7,Urban,0,0.45486911810138747
2025-11-01 01:00,Colombo_01,0.67,64.16,0.67,29.1,7.4,3.6,0.84,Urban,1,0.4180886134452548
2025-11-01 02:00,Colombo_01,3.6,49.45,0.38,27.7,14.4,0.0,0.85,Urban,0,0.5465221405133017
2025-11-01 03:00,Colombo_01,5.09,57.33,0.28,28.5,10.2,4.8,0.57,Urban,0,0.46115326965065084
2025-11-01 04:00,Colombo_01,4.5,49.99,0.29,29.2,8.6,4.1,0.55,Urban,1,0.4653428897464511
2025-11-01 05:00,Colombo_01,0.69,51.25,0.62,28.9,13.7,4.5,0.75,Urban,1,0.39119422511022445
2025-11-01 06:00,Colombo_01,1.82,60.59,0.59,28.4,8.9,0.1,0.62,Urban,1,0.5256061748859266
2025-11-01 07:00,Colombo_01,2.02,50.48,0.67,28.5,8.4,4.7,0.51,Urban,0,0.41035301424743437
2025-11-01 08:00,Colombo_01,0.74,76.09,0.76,26.2,7.1,4.0,0.86,Urban,0,0.40771891470388794
2025-11-01 09:00,Colombo_01,3.42,56.22,0.62,30.7,8.8,4.2,0.59,Urban,0,0.45854693628288273
2025-11-01 10:00,Colombo_01,3.92,58.19,0.29,28.8,8.2,0.5,0.87,Urban,1,0.5442631384650103
2025-11-01 11:00,Colombo_01,2.87,51.96,0.35,25.9,11.8,3.7,0.79,Urban,1,0.4330361646912017
2025-11-01 12:00,Colombo_01,0.73,44.04,0.71,30.4,7.9,4.8,0.81,Urban,0,0.38349058672616537
2025-11-01 13:00,Colombo_01,11.52,45.29,0.33,31.5,10.8,3.4,0.58,Urban,0,0.6199683864773259
2025-11-01 14:00,Colombo_01,1.66,61.94,0.24,31.6,5.7,2.9,0.59,Urban,0,0.4561877264035191
2025-11-01 15:00,Colombo_01,6.47,54.76,0.62,27.6,6.9,4.7,0.71,Urban,0,0.4874507390041371
2025-11-01 16:00,Colombo_01,8.47,62.81,0.44,25.9,9.1,2.2,0.57,Urban,0,0.5862844327433296
2025-11-01 17:00,Colombo_01,2.39,73.58,0.75,28.6,14.4,3.0,0.62,Urban,1,0.4781636529680293
2025-11-01 18:00,Colombo_01,4.5,49.83,0.59,25.8,8.8,2.4,0.63,Urban,1,0.5004529409911139
2025-11-01 19:00,Colombo_01,0.95,92.45,0.25,31.5,11.6,4.7,0.56,Urban,0,0.4210818122808412
2025-11-01 20:00,Colombo_01,2.47,47.09,0.77,26.3,7.6,0.4,0.58,Urban,1,0.5170449187745002
2025-11-01 21:00,Colombo_01,4.62,44.93,0.36,26.8,6.3,2.5,0.82,Urban,0,0.4916517021405499
2025-11-01 22:00,Colombo_01,3.36,71.4,0.4,27.8,5.6,3.4,0.57,Urban,0,0.4706897932003622
2025-11-01 23:00,Colombo_01,5.52,58.6,0.44,27.7,8.1,4.0,0.51,Urban,0,0.49041220555432713
2025-11-02 00:00,Colombo_01,2.24,49.33,0.23,30.6,6.6,2.9,0.75,Urban,1,0.4527833308660127
2025-11-02 01:00,Colombo_01,6.47,44.1,0.5,28.2,6.7,4.5,0.89,Urban,0,0.4823817986663586
2025-11-02 02:00,Colombo_01,1.43,47.35,0.27,26.2,12.6,4.7,0.63,Urban,0,0.38186669461483225
2025-11-02 03:00,Colombo_01,4.55,59.46,0.44,26.9,5.2,0.3,0.55,Urban,0,0.56121719647888
2025-11-02 04:00,Colombo_01,2.06,79.17,0.41,28.6,10.6,2.0,0.73,Urban,1,0.49023281680689584
2025-11-02 05:00,Colombo_01,0.62,39.83,0.66,26.0,8.8,0.1,0.86,Urban,1,0.47788339978081545
2025-11-02 06:00,Colombo_01,5.45,60.67,0.68,29.3,10.1,1.6,0.81,Urban,1,0.5584580807383994
2025-11-02 07:00,Colombo_01,1.78,68.96,0.29,29.0,10.6,2.7,0.75,Urban,1,0.4593108344148308
2025-11-02 08:00,Colombo_01,1.33,52.58,0.42,30.0,8.1,4.6,0.63,Urban,0,0.4001499432831567
2025-11-02 09:00,Colombo_01,7.57,80.09,0.42,31.6,8.0,4.2,0.72,Urban,1,0.5488127930773076
2025-11-02 10:00,Colombo_01,5.93,62.39,0.29,31.4,12.3,0.6,0.54,Urban,1,0.5984769618901644
2025-11-02 11:00,Colombo_01,1.27,70.43,0.68,31.6,13.7,0.5,0.77,Urban,1,0.525719101227794
2025-11-02 12:00,Colombo_01,1.1,69.75,0.62,26.7,6.9,2.9,0.79,Urban,0,0.43759604418253795
2025-11-02 13:00,Colombo_01,2.28,75.31,0.31,25.9,6.0,2.7,0.89,Urban,1,0.4568088938388823
2025-11-02 14:00,Colombo_01,1.18,56.85,0.42,27.1,14.0,1.3,0.6,Urban,1,0.4752800457496556
2025-11-02 15:00,Colombo_01,8.7,83.28,0.26,31.3,8.5,4.5,0.51,Urban,1,0.5635558099972738
2025-11-02 16:00,Colombo_01,0.57,57.77,0.58,31.8,10.5,4.6,0.72,Urban,1,0.39926051436333665
2025-11-02 17:00,Colombo_01,10.49,55.79,0.27,31.0,8.6,2.0,0.78,Urban,0,0.6345188064873142
2025-11-02 18:00,Colombo_01,4.42,55.22,0.79,25.8,6.3,4.5,0.82,Urban,1,0.4490023869066501
2025-11-02 19:00,Colombo_01,5.03,54.32,0.67,31.6,10.9,1.9,0.58,Urban,1,0.5515111374366701
2025-11-02 20:00,Colombo_01,3.61,54.29,0.43,28.0,10.3,3.7,0.6,Urban,0,0.4600336165253702
2025-11-02 21:00,Colombo_01,0.68,59.66,0.55,25.1,7.0,2.4,0.71,Urban,1,0.42975037878132194
2025-11-02 22:00,Colombo_01,5.83,60.06,0.75,28.1,9.5,0.6,0.63,Urban,1,0.5893627206790714
2025-11-02 23:00,Colombo_01,3.42,59.87,0.53,25.3,13.0,4.6,0.84,Urban,0,0.4270680344883248
2025-11-03 00:00,Colombo_01,1.42,56.3,0.3,28.8,10.9,2.3,0.69,Urban,0,0.4550129947052969
2025-11-03 01:00,Colombo_01,6.98,69.7,0.43,27.4,6.0,3.7,0.82,Urban,1,0.525313201862846
2025-11-03 02:00,Colombo_01,6.62,61.25,0.71,28.3,10.5,1.8,0.73,Urban,1,0.573806018011268
2025-11-03 03:00,Colombo_01,7.0,64.73,0.59,29.3,12.0,0.1,0.81,Urban,1,0.6251302349580742
2025-11-03 04:00,Colombo_01,6.33,47.69,0.59,31.1,12.9,0.5,0.63,Urban,0,0.6026447370276377
2025-11-03 05:00,Colombo_01,2.13,44.23,0.72,29.6,11.3,2.5,0.83,Urban,0,0.46496036874064595
2025-11-03 06:00,Colombo_01,4.93,68.07,0.74,28.0,6.5,3.4,0.61,Urban,0,0.5056026741208856
2025-11-03 07:00,Colombo_01,6.88,70.46,0.75,30.7,12.1,1.7,0.72,Urban,0,0.5975129369549949
2025-11-03 08:00,Colombo_01,6.39,46.89,0.26,31.3,11.8,3.5,0.59,Urban,0,0.5224968009571623
2025-11-03 09:00,Colombo_01,0.19,45.66,0.53,25.8,5.2,3.5,0.69,Urban,0,0.3865512767884304
2025-11-03 10:00,Colombo_01,3.14,76.64,0.64,28.7,9.1,3.5,0.63,Urban,1,0.4766909142565303
2025-11-03 11:00,Colombo_01,1.81,52.68,0.65,27.0,8.3,2.5,0.61,Urban,0,0.45513059617214324
2025-11-03 12:00,Colombo_01,8.63,50.45,0.56,25.3,11.7,4.6,0.89,Urban,0,0.5175166054154037
2025-11-03 13:00,Colombo_01,3.18,45.61,0.3,29.7,7.2,2.4,0.56,Urban,1,0.4819928653995778
2025-11-03 14:00,Colombo_01,4.65,45.72,0.68,31.0,10.9,2.3,0.81,Urban,0,0.5229682445580269
2025-11-03 15:00,Colombo_01,3.86,91.88,0.63,26.1,14.1,1.0,0.89,Urban,0,0.5519798958866563
2025-11-03 16:00,Colombo_01,8.03,57.09,0.25,30.7,13.0,1.5,0.51,Urban,0,0.6085660529446604
2025-11-03 17:00,Colombo_01,10.58,54.84,0.48,31.0,14.2,0.2,0.78,Urban,1,0.6831334919537634
2025-11-03 18:00,Colombo_01,3.44,44.89,0.3,31.4,14.8,3.2,0.6,Urban,0,0.4759899480715209
2025-11-03 19:00,Colombo_01,4.0,39.34,0.4,26.9,5.1,1.2,0.52,Urban,1,0.5147280871842801
2025-11-03 20:00,Colombo_01,8.35,84.37,0.21,31.3,11.2,1.5,0.66,Urban,0,0.6292934288136567
2025-11-03 21:00,Colombo_01,1.2,73.33,0.44,27.2,9.1,3.9,0.87,Urban,1,0.4150125621571166
2025-11-03 22:00,Colombo_01,1.34,60.83,0.53,28.9,13.6,1.6,0.5,Urban,1,0.4837480962146342
2025-11-03 23:00,Colombo_01,1.92,30.55,0.57,25.4,7.5,1.2,0.74,Urban,0,0.46544575502559005
2025-11-04 00:00,Colombo_01,5.75,55.33,0.6,25.3,14.8,0.8,0.7,Urban,0,0.5682146012463831
2025-11-04 01:00,Colombo_01,3.52,60.32,0.7,30.0,11.1,3.9,0.85,Urban,0,0.4667412119128397
2025-11-04 02:00,Colombo_01,1.94,59.89,0.33,28.1,12.9,0.6,0.53,Urban,0,0.5118246351186936
2025-11-04 03:00,Colombo_01,7.71,29.76,0.27,26.8,5.9,2.3,0.77,Urban,0,0.543568662500441
2025-11-04 04:00,Colombo_01,0.75,78.65,0.71,26.3,6.8,2.5,0.77,Urban,0,0.4474677233905132
2025-11-04 05:00,Colombo_01,1.86,64.04,0.29,29.7,12.6,3.4,0.77,Urban,0,0.44337011556619016
2025-11-04 06:00,Colombo_01,2.96,32.87,0.78,25.0,5.2,3.2,0.88,Urban,0,0.4353250034782882
2025-11-04 07:00,Colombo_01,10.55,52.41,0.71,30.6,13.2,4.1,0.83,Urban,1,0.5915926107765335
2025-11-04 08:00,Colombo_01,1.91,49.39,0.5,25.6,5.1,0.2,0.52,Urban,0,0.5045168367526911
2025-11-04 09:00,Colombo_01,4.93,58.54,0.79,26.3,11.6,1.5,0.69,Urban,1,0.5435613922153056
2025-11-04 10:00,Colombo_01,2.95,55.74,0.26,27.7,8.7,1.4,0.66,Urban,0,0.5004846127205693
2025-11-04 11:00,Colombo_01,1.11,63.34,0.38,28.4,11.1,0.7,0.62,Urban,0,0.49568671418397275
2025-11-04 12:00,Colombo_01,4.87,37.53,0.58,27.5,12.0,1.4,0.68,Urban,0,0.5319061864597878
2025-11-04 13:00,Colombo_01,2.63,60.51,0.41,27.2,8.4,1.5,0.65,Urban,1,0.4962253722608057
2025-11-04 14:00,Colombo_01,2.15,47.23,0.76,31.7,6.1,2.6,0.67,Urban,0,0.473307069251168
2025-11-04 15:00,Colombo_01,0.95,51.32,0.24,29.5,5.7,3.3,0.89,Urban,0,0.41367654192115383
